url,source,headline_raw,article_date,scrape_status,error_message,headline_repaired,headline_clean,headline_char_count,headline_word_count
https://www.nbcnews.com/politics/2024-election/obama-harris-outreach-black-men-rcna175297,NBC,"With Obama, 'All the Smoke' and 'huddle-ups,' Harris ramps up outreach to Black men",2024-10-14T21:12:34.000Z,success,,"With Obama, 'All the Smoke' and 'huddle-ups,' Harris ramps up outreach to Black men",with obama 'all the smoke' and 'huddle ups ' harris ramps up outreach to black men,83,16
https://www.nbcnews.com/politics/congress/gop-rep-michelle-steel-rescinds-cosponsorship-life-conception-act-rcna142285,NBC,GOP Rep. Michelle Steel rescinds her co-sponsorship of the Life at Conception Act after winning her primary,2024-03-07T18:00:38.678Z,success,,GOP Rep. Michelle Steel rescinds her co-sponsorship of the Life at Conception Act after winning her primary,gop rep michelle steel rescinds her co sponsorship of the life at conception act after winning her primary,107,18
https://www.nbcnews.com/politics/justice-department/fbi-hasnt-arrested-hundreds-joined-capitol-mob-jan-6-just-ask-maga-com-rcna30509,NBC,The FBI hasn?€?t arrested hundreds who joined the Capitol mob on Jan. 6. Just ask this MAGA comedian.,2022-07-16T19:15:34.000Z,success,,The FBI hasn't arrested hundreds who joined the Capitol mob on Jan. 6. Just ask this MAGA comedian.,the fbi hasnt arrested hundreds who joined the capitol mob on jan 6 just ask this maga comedian,99,18
https://www.nbcnews.com/news/investigations/top-secret-hamas-documents-show-terrorists-intentionally-targeted-elem-rcna120310,NBC,'Top secret' Hamas documents show that terrorists intentionally targeted elementary schools and a youth center,2023-10-13T21:15:27.911Z,success,,'Top secret' Hamas documents show that terrorists intentionally targeted elementary schools and a youth center,'top secret' hamas documents show that terrorists intentionally targeted elementary schools and a youth center,110,15
https://www.nbcnews.com/news/asian-america/he-shot-everyone-he-saw-atlanta-spa-workers-recount-horrors-n1262928,NBC,He shot at ?€?everyone he saw?€?: Atlanta spa workers recount horrors of shooting,2021-04-02T19:48:00.000Z,success,,He shot at everyone he saw : Atlanta spa workers recount horrors of shooting,he shot at everyone he saw atlanta spa workers recount horrors of shooting,76,13
https://www.nbcnews.com/news/world/iran-drone-attack-military-factory-israel-tensions-rcna68114,NBC,Iran says drone attack targeted military factory,2023-01-30T14:50:18.323Z,success,,Iran says drone attack targeted military factory,iran says drone attack targeted military factory,48,7
https://www.nbcnews.com/politics/2024-election/charlie-kirk-turning-point-donald-trump-christian-nationalism-rcna156565,NBC,Charlie Kirk once pushed a 'secular worldview.' Now he's fighting to make America Christian again.,2024-06-12T09:00:42.000Z,success,,Charlie Kirk once pushed a 'secular worldview.' Now he's fighting to make America Christian again.,charlie kirk once pushed a 'secular worldview ' now hes fighting to make america christian again,98,16
https://www.nbcnews.com/politics/2024-election/republicans-spend-100-million-iowa-ads-come-rcna130856,NBC,"Republicans spend over $100 million on Iowa ads, with more to come",2024-01-02T11:00:40.000Z,success,,"Republicans spend over $100 million on Iowa ads, with more to come",republicans spend over 100 million on iowa ads with more to come,66,12
https://www.nbcnews.com/politics/2024-election/donald-trump-plan-mandate-free-ivf-republicans-congress-opposition-rcna170327,NBC,Donald Trump's call to mandate free IVF coverage baffles Republicans in Congress,2024-09-10T19:45:17.145Z,success,,Donald Trump's call to mandate free IVF coverage baffles Republicans in Congress,donald trumps call to mandate free ivf coverage baffles republicans in congress,80,12
https://www.nbcnews.com/politics/donald-trump/trump-fringe-online-claim-immigrants-eating-pets-debate-trump-rcna170759,NBC,How a fringe online claim about immigrants eating pets made its way to the debate stage,2024-09-13T01:30:53.345Z,success,,How a fringe online claim about immigrants eating pets made its way to the debate stage,how a fringe online claim about immigrants eating pets made its way to the debate stage,87,16
https://www.nbcnews.com/select/shopping/best-gifts-for-her-rcna119276,NBC,37+ gifts any woman in your life will love,2023-12-19T19:34:41.880Z,success,,37+ gifts any woman in your life will love,37 gifts any woman in your life will love,42,9
https://www.nbcnews.com/select/shopping/best-gifts-ideas-sisters-ncna1299952,NBC,"30 best gifts ideas for your sister, for any occasion ",2022-10-19T14:26:00.000Z,success,,"30 best gifts ideas for your sister, for any occasion",30 best gifts ideas for your sister for any occasion,53,10
https://www.nbcnews.com/news/world/mahsa-amini-death-iran-morality-police-protests-coroner-report-rcna51169,NBC,"Mahsa Amini did not die from blows to body, Iranian coroner says amid widespread protests",2022-10-07T16:25:57.100Z,success,,"Mahsa Amini did not die from blows to body, Iranian coroner says amid widespread protests",mahsa amini did not die from blows to body iranian coroner says amid widespread protests,89,15
https://www.nbcnews.com/news/world/china-national-peoples-congress-premier-news-conference-scrapped-rcna141592,NBC,China scraps premier?€?s news conference in surprise move ahead of big annual meeting,2024-03-04T13:41:19.692Z,success,,China scraps premier's news conference in surprise move ahead of big annual meeting,china scraps premiers news conference in surprise move ahead of big annual meeting,83,13
https://www.nbcnews.com/politics/donald-trump/trump-says-truth-social-indicted-classified-docs-probe-rcna79343,NBC,Trump indicted on 7 charges in classified docs probe,2023-06-08T23:36:39.454Z,success,,Trump indicted on 7 charges in classified docs probe,trump indicted on 7 charges in classified docs probe,52,9
https://www.nbcnews.com/politics/joe-biden/biden-administration-rejoin-u-n-human-rights-council-another-reversal-n1256997,NBC,Biden administration to rejoin U.N. Human Rights Council in another reversal of Trump,2021-02-08T14:16:00.000Z,success,,Biden administration to rejoin U.N. Human Rights Council in another reversal of Trump,biden administration to rejoin u n human rights council in another reversal of trump,85,14
https://www.nbcnews.com/news/world/israeli-hostage-handshake-hamas-rcna121852,NBC,"After she was freed, Israeli hostage offered a handshake to her Hamas??captor",2023-10-24T17:11:33.050Z,success,,"After she was freed, Israeli hostage offered a handshake to her Hamas??captor",after she was freed israeli hostage offered a handshake to her hamas captor,77,13
https://www.nbcnews.com/news/world/looming-mideast-peace-deal-amounts-netanyahu-trump-pact-experts-say-n1124481,NBC,"Looming Mideast peace deal amounts to Netanyahu-Trump pact, experts say",2020-01-28T13:38:00.000Z,success,,"Looming Mideast peace deal amounts to Netanyahu-Trump pact, experts say",looming mideast peace deal amounts to netanyahu trump pact experts say,71,11
https://www.nbcnews.com/news/world/death-iran-president-raisi-prompts-grief-relief-celebration-rcna153003,NBC,"Grief, but also relief for some, after Iran President Raisi dies in helicopter crash",2024-05-20T11:52:16.202Z,success,,"Grief, but also relief for some, after Iran President Raisi dies in helicopter crash",grief but also relief for some after iran president raisi dies in helicopter crash,84,14
https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-presidential-election-live-updates-rcna175178/rcrd60272?canonicalCard=true,NBC,Trump pushes back on questions about his age,2024-10-15T11:32:01.250Z,success,,Trump pushes back on questions about his age,trump pushes back on questions about his age,44,8
https://www.nbcnews.com/select/shopping/brooks-ghost-max-review-rcna117906,NBC,We tried the Brooks Ghost Max for three weeks and have never run better,2023-09-28T21:17:19.613Z,success,,We tried the Brooks Ghost Max for three weeks and have never run better,we tried the brooks ghost max for three weeks and have never run better,71,14
https://www.nbcnews.com/investigations/cold-war-russia-uses-mexico-hub-spying-us-rcna171819,NBC,Back to the Cold War: Russia uses Mexico as a hub for spying on the U.S.,2024-09-21T10:00:40.000Z,success,,Back to the Cold War: Russia uses Mexico as a hub for spying on the U.S.,back to the cold war russia uses mexico as a hub for spying on the u s,72,17
https://www.nbcnews.com/news/world/weary-israelis-endure-more-hamas-rocket-barrages-n1267371,NBC,Weary Israelis endure more Hamas rocket barrages,2021-05-15T08:30:00.000Z,success,,Weary Israelis endure more Hamas rocket barrages,weary israelis endure more hamas rocket barrages,48,7
https://www.nbcnews.com/politics/justice-department/trump-indicted-federal-election-interference-case-supreme-court-immuni-rcna168503,NBC,Trump indicted again in federal election interference case following Supreme Court immunity ruling,2024-08-27T20:26:29.346Z,success,,Trump indicted again in federal election interference case following Supreme Court immunity ruling,trump indicted again in federal election interference case following supreme court immunity ruling,98,13
https://www.nbcnews.com/news/world/israels-netanyahu-taken-hospital-heart-procedure-saturday-night-rcna95757,NBC,Netanyahu fitted with pacemaker in emergency procedure as Israel is convulsed ahead of key vote,2023-07-23T00:44:42.352Z,success,,Netanyahu fitted with pacemaker in emergency procedure as Israel is convulsed ahead of key vote,netanyahu fitted with pacemaker in emergency procedure as israel is convulsed ahead of key vote,95,15
https://www.nbcnews.com/news/world/russia-ukraine-war-putin-orban-moscow-peace-zelenskyy-rcna160398,NBC,Putin tells Hungary's Orb??n he is ready to discuss 'nuances' of Ukraine conflict,2024-07-05T11:47:52.452Z,success,,Putin tells Hungary's Orb??n he is ready to discuss 'nuances' of Ukraine conflict,putin tells hungarys orb n he is ready to discuss 'nuances' of ukraine conflict,81,14
https://www.nbcnews.com/politics/2024-election/taylor-swift-endorses-kamala-harris-rcna170547,NBC,Taylor Swift endorses Kamala Harris after presidential debate,2024-09-11T03:06:34.449Z,success,,Taylor Swift endorses Kamala Harris after presidential debate,taylor swift endorses kamala harris after presidential debate,61,8
https://www.nbcnews.com/news/world/human-rights-watch-accuses-israel-apartheid-over-treatment-palestinians-n1265442,NBC,"Global rights group accuses Israel of apartheid, persecution",2021-04-27T10:28:30.000Z,success,,"Global rights group accuses Israel of apartheid, persecution",global rights group accuses israel of apartheid persecution,60,8
https://www.nbcnews.com/select/shopping/best-double-cleansing-products-rcna94713,NBC,Double cleansing can be a game changer for your skin ?€? or make it worse. Here?€?s how to do it right.,2025-12-08T15:57:01.513Z,success,,Double cleansing can be a game changer for your skin or make it worse. Here's how to do it right.,double cleansing can be a game changer for your skin or make it worse heres how to do it right,97,20
https://www.nbcnews.com/news/world/iran-installing-starting-cascades-advanced-centrifuges-nuclear-tension-rcna157142,NBC,Iran installing and starting cascades of advanced centrifuges as tensions high over nuclear program,2024-06-14T08:30:38.180Z,success,,Iran installing and starting cascades of advanced centrifuges as tensions high over nuclear program,iran installing and starting cascades of advanced centrifuges as tensions high over nuclear program,99,14
https://www.nbcnews.com/select/shopping/how-to-clean-dishwasher-rcna154591,NBC,Your dishwasher is probably dirtier than you think ?€? here?€?s how to clean it,2024-05-30T16:32:30.752Z,success,,Your dishwasher is probably dirtier than you think here's how to clean it,your dishwasher is probably dirtier than you think heres how to clean it,73,13
https://www.nbcnews.com/news/us-news/suspect-laken-riley-killing-indicted-murder-kidnapping-peeping-tom-cha-rcna151254,NBC,"Suspect in Laken Riley killing indicted on murder, kidnapping and 'peeping tom' charges",2024-05-08T16:06:27.235Z,success,,"Suspect in Laken Riley killing indicted on murder, kidnapping and 'peeping tom' charges",suspect in laken riley killing indicted on murder kidnapping and 'peeping tom' charges,87,13
https://www.nbcnews.com/news/world/nobel-laureate-yunus-arrives-bangladesh-lead-interim-government-rcna165731,NBC,Nobel laureate Yunus arrives in Bangladesh to lead interim government,2024-08-08T10:37:52.629Z,success,,Nobel laureate Yunus arrives in Bangladesh to lead interim government,nobel laureate yunus arrives in bangladesh to lead interim government,69,10
https://www.nbcnews.com/news/world/gaza-children-killed-israel-hostage-raid-idf-hamas-war-palestinians-rcna157777,NBC,Gazan families mourn children who were killed during the IDF?€?s hostage rescue,2024-06-18T21:34:14.967Z,success,,Gazan families mourn children who were killed during the IDF's hostage rescue,gazan families mourn children who were killed during the idfs hostage rescue,77,12
https://www.nbcnews.com/news/world/india-election-results-narendra-modi-rcna154839,NBC,"India hands PM Modi a surprise setback, with his majority in doubt",2024-06-04T07:17:14.302Z,success,,"India hands PM Modi a surprise setback, with his majority in doubt",india hands pm modi a surprise setback with his majority in doubt,66,12
https://www.nbcnews.com/politics/congress/senate-poised-pass-significant-child-online-safety-bills-decades-rcna164259,NBC,Senate passes the most significant child online safety bills in decades,2024-07-30T15:23:17.635Z,success,,Senate passes the most significant child online safety bills in decades,senate passes the most significant child online safety bills in decades,71,11
https://www.nbcnews.com/politics/justice-department/trump-hatted-rioter-sentenced-bear-spraying-8-officers-jan-6-rcna123792,NBC,Trump-hatted rioter sentenced for bear-spraying 8 officers on Jan. 6,2023-11-06T21:50:11.254Z,success,,Trump-hatted rioter sentenced for bear-spraying 8 officers on Jan. 6,trump hatted rioter sentenced for bear spraying 8 officers on jan 6,68,12
https://www.nbcnews.com/select/shopping/best-cooking-gifts-home-chefs-ncna1283939,NBC,The best gifts for home chefs this holiday season,2021-11-17T16:40:00.000Z,success,,The best gifts for home chefs this holiday season,the best gifts for home chefs this holiday season,49,9
https://www.nbcnews.com/politics/2024-election/jd-vance-says-hard-trump-win-north-carolina-rcna171162,NBC,JD Vance says it would be 'very hard' for Trump to win without North Carolina,2024-09-14T23:37:36.026Z,success,,JD Vance says it would be 'very hard' for Trump to win without North Carolina,jd vance says it would be 'very hard' for trump to win without north carolina,77,15
https://www.nbcnews.com/select/shopping/easyplant-self-watering-pots-ncna1296816,NBC,The Easyplant self-watering pots keep my plants healthy,2022-07-05T19:03:52.000Z,success,,The Easyplant self-watering pots keep my plants healthy,the easyplant self watering pots keep my plants healthy,55,9
https://www.nbcnews.com/news/latino/doubts-surface-over-puerto-rican-governor-s-motivation-fire-housing-n1119616,NBC,Doubts surface over Puerto Rican governor?€?s motivation to fire housing secretary,2020-01-21T22:11:00.000Z,success,,Doubts surface over Puerto Rican governor's motivation to fire housing secretary,doubts surface over puerto rican governors motivation to fire housing secretary,80,11
https://www.nbcnews.com/politics/harris-trump-battle-sports-fans-politcs-desk-rcna176181,NBC,When campaign and football season collide: Harris and Trump battle for sports fans: From the Politics Desk,2024-10-18T21:30:09.405Z,success,,When campaign and football season collide: Harris and Trump battle for sports fans: From the Politics Desk,when campaign and football season collide harris and trump battle for sports fans from the politics desk,106,17
https://www.nbcnews.com/news/world/iran-protests-mahsa-amini-death-clashes-ayatollah-ali-khamenei-rcna54251,NBC,Weeks of protests that have 'shaken' Iran since one woman's death show no sign of fading,2022-10-27T16:11:16.729Z,success,,Weeks of protests that have 'shaken' Iran since one woman's death show no sign of fading,weeks of protests that have 'shaken' iran since one womans death show no sign of fading,88,16
https://www.nbcnews.com/news/asian-america/big-techs-big-problem-also-best-kept-secret-caste-discrimination-rcna33692,NBC,Big Tech's big problem is also its 'best-kept secret': Caste discrimination,2022-06-23T15:18:31.740Z,success,,Big Tech's big problem is also its 'best-kept secret': Caste discrimination,big techs big problem is also its 'best kept secret' caste discrimination,75,12
https://www.nbcnews.com/select/shopping/best-coffee-makers-brewers-grinders-ncna1172991,NBC,The best coffee makers for every kind of coffee drinker,2026-02-03T19:41:55.062Z,success,,The best coffee makers for every kind of coffee drinker,the best coffee makers for every kind of coffee drinker,55,10
https://www.nbcnews.com/news/world/israel-hamas-war-gaza-city-evacuations-idf-rcna161299,NBC,Israel again orders residents to evacuate areas of Gaza City it once said were cleared of Hamas,2024-07-11T12:53:31.130Z,success,,Israel again orders residents to evacuate areas of Gaza City it once said were cleared of Hamas,israel again orders residents to evacuate areas of gaza city it once said were cleared of hamas,95,17
https://www.nbcnews.com/politics/justice-department/jan-6-rioter-rally-runner-arrested-tucker-carlson-conspiracy-theory-rcna97777,NBC,Jan. 6 rioter who Tucker Carlson guest said was a fed is arrested by the FBI,2023-08-02T21:45:18.093Z,success,,Jan. 6 rioter who Tucker Carlson guest said was a fed is arrested by the FBI,jan 6 rioter who tucker carlson guest said was a fed is arrested by the fbi,76,16
https://www.nbcnews.com/politics/supreme-court/liberal-justices-say-trump-immunity-decision-will-disastrous-consequen-rcna159755,NBC,Liberal justices say Trump immunity decision 'will have disastrous consequences' for the U.S.,2024-07-01T15:24:52.420Z,success,,Liberal justices say Trump immunity decision 'will have disastrous consequences' for the U.S.,liberal justices say trump immunity decision 'will have disastrous consequences' for the u s,93,14
https://www.nbcnews.com/news/latino/stateside-puerto-ricans-demand-answers-unused-hurricane-aid-puerto-rico-n1154236,NBC,Stateside Puerto Ricans demand answers on unused hurricane aid to Puerto Rico,2020-03-10T20:37:00.000Z,success,,Stateside Puerto Ricans demand answers on unused hurricane aid to Puerto Rico,stateside puerto ricans demand answers on unused hurricane aid to puerto rico,77,12
https://www.nbcnews.com/politics/2024-election/trump-bernie-moreno-ohio-gop-senate-primary-rcna142861,NBC,Trump plays attack dog for Bernie Moreno as Ohio's GOP Senate primary ends on a vicious note,2024-03-16T21:56:57.703Z,success,,Trump plays attack dog for Bernie Moreno as Ohio's GOP Senate primary ends on a vicious note,trump plays attack dog for bernie moreno as ohios gop senate primary ends on a vicious note,92,17
https://www.nbcnews.com/sports/mlb/guardians-yankees-alcs-game-3-rcna176042,NBC,Guardians stun Yankees on walk-off home run in extra innings,2024-10-18T02:54:36.148Z,success,,Guardians stun Yankees on walk-off home run in extra innings,guardians stun yankees on walk off home run in extra innings,60,11
https://www.nbcnews.com/news/world/israel-hamas-war-gaza-new-phase-netanyahu-rcna158982,NBC,Israeli war?€?s latest phase may reckon with tension between dismantling Hamas and rescuing hostages,2024-06-28T21:00:00.000Z,success,,Israeli war's latest phase may reckon with tension between dismantling Hamas and rescuing hostages,israeli wars latest phase may reckon with tension between dismantling hamas and rescuing hostages,98,14
https://www.nbcnews.com/politics/2024-election/politics-tariffs-are-complicated-democrat-just-introduced-bill-make-tr-rcna172336,NBC,The politics of tariffs are complicated. A Democrat just introduced a bill to make Trump's proposals law.,2024-09-27T16:38:40.634Z,success,,The politics of tariffs are complicated. A Democrat just introduced a bill to make Trump's proposals law.,the politics of tariffs are complicated a democrat just introduced a bill to make trumps proposals law,105,17
https://www.nbcnews.com/politics/national-security/us-israel-joint-military-exercise-message-iran-rcna66927,NBC,"U.S., Israel launch military exercise to send message to Iran, others",2023-01-23T15:00:36.000Z,success,,"U.S., Israel launch military exercise to send message to Iran, others",u s israel launch military exercise to send message to iran others,69,12
https://www.nbcnews.com/news/world/israel-hezbollah-war-lebanon-unfil-peacekeepers-gaza-rcna175434,NBC,U.N. peacekeepers in Lebanon pledge not to give in to Israeli demands to 'get out of harm's way',2024-10-15T09:53:33.936Z,success,,U.N. peacekeepers in Lebanon pledge not to give in to Israeli demands to 'get out of harm's way',u n peacekeepers in lebanon pledge not to give in to israeli demands to 'get out of harms way',96,19
https://www.nbcnews.com/news/nbcblk/simple-reason-kamala-harris-shade-room-rcna175931,NBC,The simple reason Kamala Harris is on The Shade Room,2024-10-18T09:00:40.000Z,success,,The simple reason Kamala Harris is on The Shade Room,the simple reason kamala harris is on the shade room,52,10
https://www.nbcnews.com/politics/donald-trump/trump-employee-told-fbi-former-president-ordered-staff-move-boxes-docu-rcna52019,NBC,A Trump employee told the FBI that the former president ordered staff to move boxes of documents at Mar-a-Lago,2022-10-13T01:51:02.445Z,success,,A Trump employee told the FBI that the former president ordered staff to move boxes of documents at Mar-a-Lago,a trump employee told the fbi that the former president ordered staff to move boxes of documents at mar a lago,110,21
https://www.nbcnews.com/select/shopping/prime-day-2024-what-to-buy-ncna1306067,NBC,4 products you should shop ?€? and 7 you probably shouldn?€?t ?€? during Prime Day,2024-07-08T19:04:33.934Z,success,,4 products you should shop and 7 you probably shouldn't during Prime Day,4 products you should shop and 7 you probably shouldnt during prime day,72,13
https://www.nbcnews.com/politics/2024-election/far-convention-democrat-runs-harris-hands-beer-rural-maine-rcna165606,NBC,"Far from the convention, a Democrat runs from Harris and hands out beer in rural Maine",2024-08-20T20:14:54.252Z,success,,"Far from the convention, a Democrat runs from Harris and hands out beer in rural Maine",far from the convention a democrat runs from harris and hands out beer in rural maine,86,16
https://www.nbcnews.com/investigations/iran-helping-houthi-rebels-yemen-target-us-reaper-drones-us-officials-rcna171834,NBC,"Iran is helping the Houthi rebels in Yemen target and down U.S. Reaper drones, U.S. officials say",2024-09-19T22:30:41.000Z,success,,"Iran is helping the Houthi rebels in Yemen target and down U.S. Reaper drones, U.S. officials say",iran is helping the houthi rebels in yemen target and down u s reaper drones u s officials say,97,19
https://www.nbcnews.com/news/world/ship-attack-houthi-red-sea-uss-eisenhower-rcna158406,NBC,Yemen?€?s Houthi rebels target ship in the Gulf of Aden as the Eisenhower aircraft carrier heads home ,2024-06-22T10:24:18.247Z,success,,Yemen's Houthi rebels target ship in the Gulf of Aden as the Eisenhower aircraft carrier heads home,yemens houthi rebels target ship in the gulf of aden as the eisenhower aircraft carrier heads home,99,17
https://www.nbcnews.com/news/us-news/flashpoint-trump-republican-christian-tv-show-rcna150303,NBC,Inside the Christian TV show rallying Trump superfans with apocalyptic warnings,2024-05-03T13:00:11.191Z,success,,Inside the Christian TV show rallying Trump superfans with apocalyptic warnings,inside the christian tv show rallying trump superfans with apocalyptic warnings,79,11
https://www.nbcnews.com/politics/2024-election/trump-campaign-scrambles-abortion-ban-report-democrats-16-weeks-rcna139223,NBC,Trump campaign scrambles over abortion ban report as Democrats seize the moment,2024-02-16T20:18:25.197Z,success,,Trump campaign scrambles over abortion ban report as Democrats seize the moment,trump campaign scrambles over abortion ban report as democrats seize the moment,79,12
https://www.nbcnews.com/select/shopping/best-gifts-new-parents-ncna1300748,NBC,21+ gifts for new parents that will help make life easier and more comfortable,2025-07-22T15:24:43.494Z,success,,21+ gifts for new parents that will help make life easier and more comfortable,21 gifts for new parents that will help make life easier and more comfortable,78,14
https://www.nbcnews.com/news/world/israel-hamas-war-schools-struck-gaza-dozens-killed-rcna161064,NBC,Dozens killed as '4 schools in the last 4 days' struck in Gaza,2024-07-10T13:03:28.920Z,success,,Dozens killed as '4 schools in the last 4 days' struck in Gaza,dozens killed as '4 schools in the last 4 days' struck in gaza,62,13
https://www.nbcnews.com/politics/justice-department/trump-supporter-called-capitol-cops-weasels-jan-6-sentenced-prison-rcna42865,NBC,Trump supporter who called Capitol cops 'weasels' on Jan. 6 sentenced to prison,2022-08-12T18:43:22.742Z,success,,Trump supporter who called Capitol cops 'weasels' on Jan. 6 sentenced to prison,trump supporter who called capitol cops 'weasels' on jan 6 sentenced to prison,79,13
https://www.nbcnews.com/politics/justice-department/woman-arrested-allegedly-threatening-federal-judge-trump-election-case-rcna100320,NBC,Texas woman arrested and charged with threatening federal judge overseeing Trump?€?s election case,2023-08-17T01:59:59.055Z,success,,Texas woman arrested and charged with threatening federal judge overseeing Trump's election case,texas woman arrested and charged with threatening federal judge overseeing trumps election case,96,13
https://www.nbcnews.com/sports/nfl/tom-brady-expected-become-part-owner-nfls-las-vegas-raiders-rcna175455,NBC,Tom Brady and partner Tom Wagner to pay over $200 million for stake in Las Vegas Raiders,2024-10-15T13:09:59.667Z,success,,Tom Brady and partner Tom Wagner to pay over $200 million for stake in Las Vegas Raiders,tom brady and partner tom wagner to pay over 200 million for stake in las vegas raiders,88,17
https://www.nbcnews.com/select/shopping/curl-hair-type-explained-rcna129053,NBC,There are 9 types of curly hair ?€? here's how to identify and care for yours,2023-12-11T18:00:22.258Z,success,,There are 9 types of curly hair here's how to identify and care for yours,there are 9 types of curly hair heres how to identify and care for yours,73,15
https://www.nbcnews.com/news/us-news/former-nfl-qb-jay-cutler-arrested-charges-dui-gun-possession-minor-cra-rcna176111,NBC,Former NFL QB Jay Cutler arrested on charges of DUI and gun possession after minor crash in Tennessee,2024-10-18T16:27:38.855Z,success,,Former NFL QB Jay Cutler arrested on charges of DUI and gun possession after minor crash in Tennessee,former nfl qb jay cutler arrested on charges of dui and gun possession after minor crash in tennessee,101,18
https://www.nbcnews.com/politics/justice-department/reality-trump-stefaniks-jan-6-hostages-guilty-pleas-convictions-rcna132859,NBC,The reality of Trump and Stefanik's Jan. 6 'hostages',2024-01-08T23:53:21.483Z,success,,The reality of Trump and Stefanik's Jan. 6 'hostages',the reality of trump and stefaniks jan 6 'hostages',53,9
https://www.nbcnews.com/politics/politics-news/pence-idea-overturning-election-results-un-american-n1272334,NBC,Pence: Idea of overturning election results is ?€?un-American?€?,2021-06-25T11:50:00.000Z,success,,Pence: Idea of overturning election results is un-American,pence idea of overturning election results is un american,58,9
https://www.nbcnews.com/health/health-news/fda-authorizes-novavaxs-updated-covid-vaccine-rcna118665,NBC,FDA authorizes Novavax's updated Covid vaccine,2023-10-03T20:30:28.130Z,success,,FDA authorizes Novavax's updated Covid vaccine,fda authorizes novavaxs updated covid vaccine,46,6
https://www.nbcnews.com/politics/congress/jan-6-panel-adds-last-minute-hearing-tuesday-afternoon-rcna35509,NBC,Jan. 6 panel adds last-minute hearing Tuesday afternoon,2022-06-27T17:02:44.076Z,success,,Jan. 6 panel adds last-minute hearing Tuesday afternoon,jan 6 panel adds last minute hearing tuesday afternoon,55,9
https://www.nbcnews.com/select/shopping/what-are-best-skin-care-products-acne-prone-skin-look-ncna1032911,NBC,Acne is becoming more common among U.S. adults ?€? look for these 4 ingredients to treat it,2019-07-25T17:11:00.000Z,success,,Acne is becoming more common among U.S. adults look for these 4 ingredients to treat it,acne is becoming more common among u s adults look for these 4 ingredients to treat it,87,17
https://www.nbcnews.com/politics/justice-department/tense-new-jan-6-video-shows-republican-congressmen-admonishing-rioters-rcna132625,NBC,A tense new Jan. 6 video shows Republican congressmen admonishing rioters trying to enter House chamber,2024-01-06T15:03:50.730Z,success,,A tense new Jan. 6 video shows Republican congressmen admonishing rioters trying to enter House chamber,a tense new jan 6 video shows republican congressmen admonishing rioters trying to enter house chamber,103,16
https://www.nbcnews.com/news/world/israel-withdrawing-units-gaza-rcna131800,NBC,Israel withdrawing some units from Gaza,2024-01-01T17:27:12.697Z,success,,Israel withdrawing some units from Gaza,israel withdrawing some units from gaza,39,6
https://www.nbcnews.com/politics/2024-election/harris-democratic-convention-hot-ticket-rcna165249,NBC,"From a 'wake' to 'Mardi Gras': With Harris, the Democratic convention is a hot ticket ",2024-08-08T09:00:00.000Z,success,,"From a 'wake' to 'Mardi Gras': With Harris, the Democratic convention is a hot ticket",from a 'wake' to 'mardi gras' with harris the democratic convention is a hot ticket,85,15
https://www.nbcnews.com/news/asian-america/narendra-modi-india-election-us-opinion-rcna155712,NBC,"After election setbacks, Narendra Modi's image in the U.S. is more important than ever",2024-06-06T18:37:59.882Z,success,,"After election setbacks, Narendra Modi's image in the U.S. is more important than ever",after election setbacks narendra modis image in the u s is more important than ever,86,15
https://www.nbcnews.com/politics/2024-election/conservatives-voter-fraud-hunting-tool-eagleai-cleta-mitchell-rcna97327,NBC,Inside the right?€?s effort to build a voter fraud hunting tool,2023-08-17T11:00:40.000Z,success,,Inside the right's effort to build a voter fraud hunting tool,inside the rights effort to build a voter fraud hunting tool,61,11
https://www.nbcnews.com/politics/2024-election/arizona-certifies-abortion-rights-initiative-november-ballot-rcna166321,NBC,Arizona certifies abortion-rights initiative for the November ballot,2024-08-13T01:09:45.928Z,success,,Arizona certifies abortion-rights initiative for the November ballot,arizona certifies abortion rights initiative for the november ballot,68,9
https://www.nbcnews.com/news/world/netanyahu-government-settlements-expansion-west-bank-ben-gvir-rcna63302,NBC,Netanyahu government makes West Bank settlement its expansion top priority,2022-12-28T14:57:02.290Z,success,,Netanyahu government makes West Bank settlement its expansion top priority,netanyahu government makes west bank settlement its expansion top priority,74,10
https://www.nbcnews.com/news/world/india-g20-press-freedom-modi-journalist-access-rcna104261,NBC,G20 summit showcases India's global clout and press freedom worries ,2023-09-10T15:29:28.514Z,success,,G20 summit showcases India's global clout and press freedom worries,g20 summit showcases indias global clout and press freedom worries,67,10
https://www.nbcnews.com/news/world/north-korea-kim-jong-un-nuclear-superpower-russia-ukraine-rcna174436,NBC,North Korea's Kim Jong Un wants to speed up becoming a nuclear superpower,2024-10-08T14:32:58.473Z,success,,North Korea's Kim Jong Un wants to speed up becoming a nuclear superpower,north koreas kim jong un wants to speed up becoming a nuclear superpower,73,13
https://www.nbcnews.com/health/health-news/ivf-doctors-patients-fearful-alabama-court-rules-embryos-are-children-rcna139636,NBC,Doctors and patients fearfully proceed with IVF after Alabama court rules embryos are children,2024-02-21T02:04:35.921Z,success,,Doctors and patients fearfully proceed with IVF after Alabama court rules embryos are children,doctors and patients fearfully proceed with ivf after alabama court rules embryos are children,94,14
